19802.653853   0.522505
19736.890066   0.524091
19687.777800   0.525275
19796.794179   0.522647
19571.045418   0.528090
20093.543368   0.515491
19739.877979   0.524019
19686.299421   0.525311
20140.924585   0.514349
20164.579982   0.513778
20147.169490   0.514198
19948.994103   0.518977
20116.863559   0.514929
19981.830438   0.518185
20079.989064   0.515818
20040.001855   0.516782
20117.324356   0.514918
20122.677091   0.514789
20153.135327   0.514054
20348.915555   0.509334
20293.413282   0.510672
20244.298993   0.511856
20054.249078   0.516439
20101.857473   0.515291
20406.250396   0.507951
19884.138240   0.520541
19812.405115   0.522270
19978.038600   0.518276
19972.379280   0.518413
20027.029018   0.517095
20227.002644   0.512273
20268.801665   0.511265
20082.319607   0.515762
20193.203793   0.513088
19874.339323   0.520777
20337.834977   0.509601
20033.414169   0.516941
19879.110101   0.520662
19888.292837   0.520440
19984.170103   0.518129
19998.666638   0.517779
20031.085979   0.516997
20231.144972   0.512173
20147.474626   0.514191
20144.789328   0.514256
20307.345788   0.510336
20133.882557   0.514519
20272.712414   0.511171
20169.848579   0.513651
20119.096143   0.514875
20229.832711   0.512205
19921.091316   0.519650
20102.900565   0.515266
20154.182896   0.514029
19975.938268   0.518327
19964.378407   0.518606
20214.125328   0.512584
20126.899145   0.514687
20153.054028   0.514056
20338.872589   0.509576
20175.011949   0.513527
20125.414379   0.514723
20242.782319   0.511893
20203.704155   0.512835
20208.897647   0.512710
20227.624374   0.512258
19790.582823   0.522797
19796.799900   0.522647
19740.798202   0.523997
20183.344297   0.513326
20272.931609   0.511166
20134.651670   0.514500
19942.881909   0.519124
19818.438878   0.522125
20031.909337   0.516977
19680.318853   0.525455
19975.503104   0.518338
19727.590261   0.524315
20354.325903   0.509203
20007.749955   0.517560
20281.862512   0.510950
20435.848065   0.507237
20069.973196   0.516060
20253.047024   0.511645
20370.860922   0.508804
20090.126398   0.515574
20004.887147   0.517629
20064.404216   0.516194
19885.635587   0.520505
19847.573527   0.521422
20142.134486   0.514320
19856.492999   0.521207
19929.574309   0.519445
20311.788914   0.510229
20177.436801   0.513468
20137.502797   0.514431
20195.205502   0.513040
20217.412075   0.512505
19596.552928   0.527475
19942.008430   0.519145
