20277.318330	0.511060
20205.571032	0.512790
20033.725001	0.516934
20189.749812	0.513172
20258.210586	0.511521
20198.406630	0.512963
20001.573228	0.517709
20193.620711	0.513078
20052.411342	0.516483
19995.253808	0.517861
19966.113729	0.518564
20206.137708	0.512776
20014.630790	0.517394
20049.312870	0.516558
20186.024166	0.513261
20019.296918	0.517282
20187.556930	0.513224
20122.739382	0.514787
20083.081488	0.515744
20044.705747	0.516669
20041.404269	0.516749
20268.124880	0.511282
20140.930889	0.514349
20290.529514	0.510741
20202.890851	0.512855
20215.906135	0.512541
20241.315550	0.511928
20148.505326	0.514166
20169.951242	0.513649
20243.695004	0.511871
19987.623017	0.518045
20112.180863	0.515042
20038.710743	0.516813
19971.199440	0.518441
20322.817101	0.509963
20100.560899	0.515322
20079.582748	0.515828
20195.463927	0.513034
20012.424678	0.517447
20148.477603	0.514167
20061.231456	0.516270
19909.582068	0.519927
20045.039295	0.516661
20221.130511	0.512415
20066.213287	0.516150
20012.770105	0.517439
20098.206970	0.515379
20045.104777	0.516659
20038.807872	0.516811
19875.782560	0.520742
20065.140710	0.516176
19976.388555	0.518316
20306.287080	0.510362
20360.847854	0.509046
20348.061831	0.509354
20130.494455	0.514600
20158.176754	0.513933
19979.936593	0.518231
20068.782040	0.516088
20125.808761	0.514713
20115.998754	0.514950
20083.921775	0.515723
20067.540178	0.516118
19974.578598	0.518360
20076.752361	0.515896
20003.850283	0.517654
20030.927974	0.517001
19903.118622	0.520083
19777.773653	0.523105
19867.578970	0.520940
19957.824094	0.518764
19894.291253	0.520296
19752.251670	0.523721
19676.134107	0.525556
19668.254363	0.525746
19844.974784	0.521485
19712.700845	0.524674
19829.177751	0.521866
19861.887334	0.521077
19779.340475	0.523068
19580.365883	0.527865
19887.311740	0.520464
19975.749803	0.518332
19839.603016	0.521615
19837.888132	0.521656
19707.357645	0.524803
20029.010081	0.517047
19985.914234	0.518087
20047.812705	0.516594
20071.671661	0.516019
20086.499606	0.515661
20141.432471	0.514337
20131.304255	0.514581
20076.116325	0.515912
20163.831794	0.513796
20382.469850	0.508525
20343.292039	0.509469
20205.071391	0.512802
20305.739303	0.510375
20300.417499	0.510503
20239.071797	0.511982
20252.039028	0.511670
20207.787275	0.512737
20242.148997	0.511908
20275.970102	0.511093
20177.212185	0.513474
20141.151598	0.514343
20223.596775	0.512355
19996.628316	0.517828
20178.128675	0.513452
20015.633695	0.517370
20179.787652	0.513412
19968.277742	0.518512
20102.302879	0.515280
20143.494435	0.514287
20268.549128	0.511271
20155.999195	0.513985
20327.666328	0.509846
20203.867396	0.512831
20099.351742	0.515351
20211.658238	0.512643
20125.135371	0.514730
20242.606251	0.511897
20077.858064	0.515870
20105.067665	0.515213
20093.139292	0.515501
20137.919133	0.514421
20076.088386	0.515912
20117.640183	0.514910
20053.266300	0.516463
20242.257570	0.511905
19914.426642	0.519810
19918.567277	0.519710
20096.757558	0.515414
20203.766833	0.512834
20054.112600	0.516442
20008.273464	0.517547
20082.842275	0.515749
19990.581342	0.517974
20066.237610	0.516150
20005.926278	0.517604
19963.614720	0.518624
20157.252812	0.513955
20036.546536	0.516866
20064.654410	0.516188
20053.961272	0.516446
20127.890484	0.514663
20185.303585	0.513279
20252.053338	0.511669
20300.264375	0.510507
20196.734594	0.513003
20124.981145	0.514733
20348.864391	0.509335
20465.377942	0.506525
20194.116472	0.513066
20284.755610	0.510881
20183.042655	0.513333
20283.711175	0.510906
20177.684683	0.513462
20241.484664	0.511924
20356.260725	0.509157
20101.615640	0.515297
20048.517087	0.516577
19955.697956	0.518815
19948.641450	0.518985
19944.201179	0.519092
20110.939348	0.515072
19927.076890	0.519505
20123.941147	0.514758
20117.285898	0.514919
20140.185882	0.514367
20075.972245	0.515915
19971.831332	0.518426
20336.772921	0.509626
20125.245782	0.514727
20140.702378	0.514354
20317.163061	0.510099
20198.042650	0.512972
20334.320919	0.509686
20218.650236	0.512475
20311.720253	0.510231
20244.265524	0.511857
20154.371261	0.514025
20252.418379	0.511660
20314.490510	0.510164
20109.409486	0.515109
20072.952620	0.515988
20041.165158	0.516754
20221.503533	0.512406
20262.459490	0.511418
20052.288052	0.516486
20312.872290	0.510203
20181.675863	0.513366
20026.274281	0.517113
20213.268932	0.512604
20263.413590	0.511395
20100.264936	0.515329
20338.853293	0.509576
20250.622864	0.511704
20109.856891	0.515098
20035.924359	0.516881
20256.767085	0.511556
20355.980543	0.509163
20175.230350	0.513522
20050.728812	0.516524
20172.775101	0.513581
20165.365017	0.513760
20117.758933	0.514907
20219.807808	0.512447
20284.397402	0.510889
20254.236917	0.511617
20072.146393	0.516007
20102.818577	0.515268
20151.541387	0.514093
20203.064328	0.512850
20141.986886	0.514323
20238.122925	0.512005
20224.745461	0.512328
20348.465048	0.509344
20242.485331	0.511900
20208.594848	0.512717
20405.483450	0.507970
20281.232630	0.510966
20178.670089	0.513439
20071.898677	0.516013
19929.651287	0.519443
20000.437249	0.517736
19922.371323	0.519619
19900.105200	0.520156
20024.112575	0.517165
19904.849904	0.520041
19830.473605	0.521835
19931.002069	0.519411
19921.637823	0.519636
20058.253528	0.516342
20042.390725	0.516725
20078.841872	0.515846
20159.931171	0.513891
19969.053980	0.518493
19935.886739	0.519293
19847.877575	0.521415
20048.829230	0.516570
20194.653359	0.513053
20213.144889	0.512607
20019.695434	0.517272
19927.226477	0.519502
19918.089767	0.519722
19784.645844	0.522940
20066.817020	0.516136
19985.721027	0.518091
19947.523083	0.519012
19824.468575	0.521979
20015.979438	0.517362
20311.894113	0.510226
20029.989918	0.517024
20216.529563	0.512526
19916.782227	0.519754
20025.781267	0.517125
20038.212209	0.516826
19944.226767	0.519092
19874.149731	0.520781
19986.662317	0.518069
19955.981511	0.518808
19783.658029	0.522963
19793.299819	0.522731
19866.641746	0.520963
19689.801428	0.525227
19928.245130	0.519477
19750.315616	0.523767
19745.742909	0.523878
19858.802530	0.521152
19755.681442	0.523638
19817.758466	0.522141
19783.472929	0.522968
19781.395936	0.523018
19707.082867	0.524810
19767.849893	0.523345
19881.554539	0.520603
19845.369410	0.521475
19595.604273	0.527498
19602.451043	0.527333
19719.970419	0.524499
19695.910254	0.525079
19498.800701	0.529832
19715.320389	0.524611
19566.320470	0.528204
19546.802097	0.528675
19572.402453	0.528057
19802.071844	0.522519
19662.244428	0.525891
19499.907780	0.529805
19610.370037	0.527142
19668.853129	0.525732
19556.648235	0.528437
19706.006506	0.524836
19827.716207	0.521901
19560.825507	0.528337
19773.726945	0.523203
19577.449123	0.527936
19473.404159	0.530445
19605.682716	0.527255
19665.259750	0.525818
19785.475544	0.522920
19600.087048	0.527390
19680.972074	0.525440
19782.632201	0.522988
19852.922604	0.521293
19578.402256	0.527913
19690.717029	0.525205
19605.524017	0.527259
19577.681908	0.527930
19577.337844	0.527938
19615.011225	0.527030
19711.199017	0.524711
19719.967819	0.524499
19674.816884	0.525588
19747.083951	0.523845
19625.649312	0.526774
19681.354358	0.525430
19773.061552	0.523219
19571.539953	0.528078
19563.894593	0.528263
19643.463247	0.526344
19508.238874	0.529605
19447.170747	0.531077
19762.900590	0.523464
19713.141690	0.524664
19713.821210	0.524647
19645.346680	0.526299
19744.253856	0.523914
19851.711738	0.521323
19990.645002	0.517972
19631.678471	0.526628
19726.491090	0.524342
19729.119125	0.524279
19627.325676	0.526733
19801.539934	0.522532
19835.282213	0.521719
19716.117054	0.524592
19741.885616	0.523971
19628.137845	0.526713
19672.160884	0.525652
19673.763935	0.525613
19729.272965	0.524275
19663.812649	0.525853
19538.999476	0.528863
19626.894198	0.526743
19801.519033	0.522533
19899.069016	0.520181
19836.526692	0.521689
19694.129583	0.525122
19519.099711	0.529343
19700.825913	0.524961
19749.449854	0.523788
19747.701083	0.523831
19668.500404	0.525740
19671.968050	0.525657
19780.216805	0.523046
19783.131691	0.522976
19814.925840	0.522210
19923.973655	0.519580
19876.856372	0.520716
19956.917026	0.518786
19875.389902	0.520752
19820.120153	0.522084
19933.032770	0.519362
19875.383948	0.520752
19732.719178	0.524192
19803.986019	0.522473
19820.286140	0.522080
19834.327720	0.521742
19890.763403	0.520381
19973.398548	0.518388
19582.829888	0.527806
19842.723196	0.521539
19784.958444	0.522932
19778.461339	0.523089
19922.536286	0.519615
19871.011752	0.520857
20053.885426	0.516448
19851.835148	0.521320
19938.981445	0.519218
19733.779459	0.524166
19752.685650	0.523710
19743.018131	0.523943
19758.406877	0.523572
19772.939200	0.523222
19632.514970	0.526608
19837.824804	0.521657
19783.060668	0.522978
19864.288573	0.521019
19926.120417	0.519528
19927.659121	0.519491
20090.575582	0.515563
20075.545519	0.515925
20118.199457	0.514897
20160.224754	0.513883
20374.387324	0.508719
20355.804317	0.509168
20499.384546	0.505705
20363.699637	0.508977
20313.790127	0.510181
20328.757665	0.509820
20115.114018	0.514971
20097.751514	0.515390
20298.468075	0.510550
20070.026671	0.516058
19973.273549	0.518391
19872.176253	0.520829
20025.475367	0.517133
19911.963824	0.519870
19918.985658	0.519700
19841.520711	0.521568
20067.414134	0.516121
19945.726417	0.519056
19895.764618	0.520260
19944.046029	0.519096
19960.457805	0.518700
19809.911123	0.522330
