20277.318330     0.511060     0.509464     0.512656     0.046235     0.006809     0.046734     0.281951
20205.571032     0.512790     0.514017     0.511563     0.043152     0.018771     0.047058     0.315162
20033.725001     0.516934     0.516827     0.517041     0.036390     0.028991     0.046527     0.302405
20189.749812     0.513172     0.513032     0.513311     0.039318     0.010129     0.040601     0.303598
20258.210586     0.511521     0.510907     0.512135     0.034629     0.035956     0.049920     0.304681
20198.406630     0.512963     0.511632     0.514294     0.027689     0.024929     0.037258     0.306623
20001.573228     0.517709     0.516945     0.518473     0.057843     0.021906     0.061852     0.295707
20193.620711     0.513078     0.511633     0.514523     0.031659     0.011735     0.033763     0.306375
20052.411342     0.516483     0.516441     0.516525     0.045235     0.023550     0.050998     0.286950
19995.253808     0.517861     0.516061     0.519662     0.047796     0.020732     0.052099     0.280963
19966.113729     0.518564     0.519234     0.517894     0.038179     0.027396     0.046991     0.258865
20206.137708     0.512776     0.514057     0.511496     0.049877     0.006628     0.050316     0.292126
20014.630790     0.517394     0.515063     0.519725     0.047823     0.032202     0.057654     0.279489
20049.312870     0.516558     0.517193     0.515922     0.028110     0.023630     0.036723     0.303587
20186.024166     0.513261     0.512442     0.514081     0.054535     0.033864     0.064194     0.295168
20019.296918     0.517282     0.514671     0.519892     0.049288     0.045049     0.066774     0.291629
20187.556930     0.513224     0.511363     0.515086     0.053923     0.036021     0.064848     0.314751
20122.739382     0.514787     0.515674     0.513900     0.037403     0.022031     0.043409     0.275333
20083.081488     0.515744     0.514619     0.516868     0.054872     0.029669     0.062379     0.299164
20044.705747     0.516669     0.515965     0.517373     0.066297     0.047827     0.081748     0.302741
20041.404269     0.516749     0.512720     0.520777     0.036410     0.041081     0.054894     0.280998
20268.124880     0.511282     0.512394     0.510169     0.045164     0.056737     0.072518     0.307217
20140.930889     0.514349     0.512312     0.516386     0.035681     0.028622     0.045742     0.271472
20290.529514     0.510741     0.508856     0.512627     0.022682     0.024711     0.033543     0.323320
20202.890851     0.512855     0.512230     0.513479     0.031703     0.025332     0.040581     0.284184
20215.906135     0.512541     0.511261     0.513821     0.021395     0.038694     0.044215     0.333893
20241.315550     0.511928     0.511434     0.512422     0.033825     0.016624     0.037690     0.331913
20148.505326     0.514166     0.512190     0.516142     0.032504     0.021139     0.038773     0.286742
20169.951242     0.513649     0.513398     0.513900     0.035963     0.022585     0.042467     0.291445
20243.695004     0.511871     0.510729     0.513012     0.022700     0.023416     0.032613     0.313987
19987.623017     0.518045     0.517887     0.518204     0.041670     0.020912     0.046623     0.281279
20112.180863     0.515042     0.514190     0.515894     0.048948     0.012847     0.050606     0.302355
20038.710743     0.516813     0.517083     0.516544     0.032528     0.000867     0.032540     0.299570
19971.199440     0.518441     0.518993     0.517890     0.031867     0.024910     0.040448     0.280655
20322.817101     0.509963     0.510704     0.509222     0.030834     0.022933     0.038427     0.307123
20100.560899     0.515322     0.514368     0.516276     0.047890     0.032557     0.057909     0.342552
20079.582748     0.515828     0.514842     0.516814     0.040655     0.040951     0.057705     0.333611
20195.463927     0.513034     0.511764     0.514304     0.034508     0.041609     0.054057     0.311129
20012.424678     0.517447     0.514827     0.520068     0.039106     0.063938     0.074949     0.277434
20148.477603     0.514167     0.514300     0.514034     0.048008     0.049308     0.068819     0.279201
20061.231456     0.516270     0.518427     0.514114     0.048260     0.040683     0.063120     0.276861
19909.582068     0.519927     0.518612     0.521242     0.044041     0.035744     0.056721     0.263159
20045.039295     0.516661     0.516010     0.517312     0.054034     0.043474     0.069352     0.304190
