20019.296918   0.517282
20112.180863   0.515042
20045.104777   0.516659
19974.578598   0.518360
19779.340475   0.523068
20382.469850   0.508525
20179.787652   0.513412
20076.088386   0.515912
20036.546536   0.516866
20241.484664   0.511924
20140.702378   0.514354
20312.872290   0.510203
20117.758933   0.514907
20178.670089   0.513439
19935.886739   0.519293
20216.529563   0.512526
19755.681442   0.523638
19572.402453   0.528057
19600.087048   0.527390
19773.061552   0.523219
19627.325676   0.526733
19519.099711   0.529343
19732.719178   0.524192
19752.685650   0.523710
20499.384546   0.505705
19895.764618   0.520260
19770.086992   0.523291
20193.087853   0.513091
19638.040763   0.526475
19658.882310   0.525972
19811.928382   0.522282
19494.804070   0.529929
19899.244358   0.520176
19742.594456   0.523954
19604.715506   0.527278
20352.710142   0.509242
20052.863267   0.516472
20202.427127   0.512866
20002.246800   0.517693
19958.127306   0.518757
20083.497025   0.515734
19866.401544   0.520968
19850.268661   0.521357
19845.726202   0.521467
19964.969728   0.518592
20198.351129   0.512964
20031.644871   0.516984
20090.659843   0.515561
20310.455801   0.510261
19687.298508   0.525287
19891.195205   0.520370
19676.801054   0.525540
19787.057033   0.522882
20055.976937   0.516397
19777.786420   0.523105
19872.732863   0.520816
20008.749476   0.517536
20253.505571   0.511634
20127.374845   0.514676
20067.051428   0.516130
20190.367631   0.513157
20022.214887   0.517211
20012.997849   0.517434
20196.454539   0.513010
20198.040886   0.512972
20104.187233   0.515235
20052.443746   0.516482
19980.491778   0.518217
20299.984252   0.510513
19765.905843   0.523392
20178.475691   0.513443
20031.981960   0.516976
20184.431296   0.513300
20209.808615   0.512688
19888.660400   0.520432
19493.080480   0.529970
19895.904244   0.520257
19789.082391   0.522833
19781.059876   0.523026
19447.999282   0.531057
19983.851943   0.518136
20063.592167   0.516214
19975.381526   0.518341
19635.408581   0.526538
19859.927643   0.521124
19763.599269   0.523447
20150.498132   0.514118
19889.079111   0.520422
19835.773509   0.521707
19909.184150   0.519937
19699.106119   0.525002
19981.604621   0.518190
19725.263604   0.524372
19808.895475   0.522355
20217.831978   0.512494
20214.779346   0.512568
20270.202007   0.511232
20082.648007   0.515754
20122.759071   0.514787
19919.882748   0.519679
